"No.","Time","Source","Destination","Protocol","Length","Info"
"311","216.148936","10.100.102.210","157.240.195.56","TLSv1.2","192","Application Data"
"312","216.153786","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"313","216.235272","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"314","216.257806","10.100.102.210","157.240.195.56","TLSv1.2","192","Application Data"
"315","216.340672","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"316","216.349950","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"317","216.356375","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"318","216.449782","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"319","217.208044","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"320","217.317852","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"321","217.325923","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"322","217.392223","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"323","217.411159","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"324","217.492012","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"325","217.520199","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"326","217.565051","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"327","217.575838","10.100.102.210","157.240.195.56","TLSv1.2","192","Application Data"
"328","217.598262","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"329","217.694574","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"330","217.749283","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"331","217.750224","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"332","217.759377","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"333","217.836087","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"334","217.907526","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"335","217.928887","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"336","217.928887","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"337","218.005296","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"338","218.053487","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"339","218.069129","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"340","218.080017","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"341","218.152354","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"342","218.219643","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"343","218.258668","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"344","218.345511","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"345","218.355545","10.100.102.210","157.240.195.56","TLSv1.2","192","Application Data"
"346","218.386544","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"347","218.533750","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"348","218.539096","10.100.102.210","157.240.195.56","TLSv1.2","192","Application Data"
"349","218.543094","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"350","218.617142","10.100.102.210","157.240.195.56","TLSv1.2","192","Application Data"
"351","218.712639","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"352","218.789349","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"353","219.657760","10.100.102.210","157.240.195.56","TLSv1.2","269","Application Data"
"354","219.902556","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"355","220.103103","157.240.195.56","10.100.102.210","TLSv1.2","311","Application Data"
"356","220.103103","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"357","220.105862","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"358","220.107390","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"359","220.113723","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"360","220.181861","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"361","220.201320","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"362","220.201990","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"363","220.252770","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"364","220.291876","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"365","220.293725","10.100.102.210","157.240.195.56","TLSv1.2","155","Application Data"
"366","220.378167","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"367","220.385340","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"368","220.419055","157.240.195.56","10.100.102.210","TLSv1.2","174","Application Data"
"369","220.421496","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"370","220.486170","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"371","220.969630","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"372","221.068216","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"373","221.151330","10.100.102.210","157.240.195.56","TLSv1.2","155","Application Data"
"374","221.285886","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"375","221.353123","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"376","221.400720","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"377","221.432515","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"378","221.493613","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"379","221.569857","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"380","221.677055","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"381","221.681644","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"382","221.767542","10.100.102.210","157.240.195.56","TLSv1.2","177","Application Data"
"383","221.852631","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"384","221.953603","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"385","222.586148","157.240.195.56","10.100.102.210","TLSv1.2","295","Application Data"
"386","222.744198","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"387","222.832793","10.100.102.210","157.240.195.56","TLSv1.2","155","Application Data"
"388","223.008965","157.240.195.56","10.100.102.210","TLSv1.2","142","Application Data"
"389","225.253719","10.100.102.210","157.240.195.56","TCP","1446","53521  >  443 [ACK] Seq=16309 Ack=76430 Win=1031 Len=1392 [TCP segment of a reassembled PDU]"
"390","225.253719","10.100.102.210","157.240.195.56","TCP","1446","53521  >  443 [ACK] Seq=17701 Ack=76430 Win=1031 Len=1392 [TCP segment of a reassembled PDU]"
"391","225.253719","10.100.102.210","157.240.195.56","TCP","1446","53521  >  443 [ACK] Seq=19093 Ack=76430 Win=1031 Len=1392 [TCP segment of a reassembled PDU]"
"392","225.253719","10.100.102.210","157.240.195.56","TCP","1446","53521  >  443 [ACK] Seq=20485 Ack=76430 Win=1031 Len=1392 [TCP segment of a reassembled PDU]"
"393","225.253719","10.100.102.210","157.240.195.56","TCP","1446","53521  >  443 [ACK] Seq=21877 Ack=76430 Win=1031 Len=1392 [TCP segment of a reassembled PDU]"
"394","225.253719","10.100.102.210","157.240.195.56","TLSv1.2","1005","Application Data"
"395","225.430536","157.240.195.56","10.100.102.210","TLSv1.2","118","Application Data"
