"No.","Time","Source","Destination","Protocol","Length","Info"
"579","219.653279","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"580","220.017424","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"581","220.093177","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"582","220.113495","10.100.102.210","157.240.195.56","TLSv1.2","317","Application Data"
"583","220.153125","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"584","220.257191","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"585","220.271967","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"586","220.522413","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"587","220.522413","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"588","220.522413","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"589","220.527284","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"590","220.533310","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"591","220.533506","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"592","220.645729","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"593","220.649817","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"594","220.733508","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"595","220.744596","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"596","221.239409","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"597","221.243272","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"598","221.854529","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"599","221.858082","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"600","222.315191","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"601","222.541942","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"602","222.562508","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"603","222.716604","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"604","226.160516","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"605","226.174963","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"606","228.203871","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"607","231.481371","157.240.195.56","10.100.102.210","TLSv1.2","425","Application Data"
"608","232.033626","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"609","242.866288","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"610","243.050917","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"611","246.649414","10.100.102.210","157.240.195.56","TLSv1.2","121","Application Data"
"612","248.292059","10.100.102.210","157.240.195.56","QUIC","1292","Initial, DCID=653f8ed4b360ba42, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"613","248.381536","157.240.195.56","10.100.102.210","QUIC","1274","Initial, SCID=764d00e3feb41f4a, PKN: 16256732, CRYPTO, ACK, PADDING"
"614","254.621793","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=1544 Ack=466 Win=508 Len=1"
"615","254.621826","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=375 Ack=249 Win=511 Len=1"
"616","254.636341","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=249 Ack=376 Win=273 Len=0 SLE=375 SRE=376"
"617","254.636341","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=466 Ack=1545 Win=307 Len=0 SLE=1544 SRE=1545"
"618","258.923869","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"619","259.131205","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"620","271.182075","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"621","271.194500","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"622","277.129368","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"623","277.291020","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"624","277.405680","10.100.102.210","157.240.195.56","TLSv1.2","121","Application Data"
"625","279.929537","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"626","280.083174","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"627","282.928509","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"628","287.298272","10.100.102.210","157.240.195.56","TLSv1.2","285","Application Data"
"629","287.493270","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"630","287.750219","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"631","287.750219","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"632","287.754783","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"633","287.755632","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"634","287.763402","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"635","287.763631","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"636","288.005528","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"637","288.009112","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"638","288.056620","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"639","288.062799","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"640","288.086428","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"641","289.663604","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"642","289.667052","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"643","293.432739","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"644","295.070984","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"645","295.267622","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"646","295.471004","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"647","295.634027","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"648","296.315924","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"649","296.319262","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"650","298.083478","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"651","299.645139","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63586  >  443 [ACK] Seq=1544 Ack=466 Win=508 Len=1"
"652","299.645171","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63559  >  443 [ACK] Seq=375 Ack=249 Win=511 Len=1"
"653","299.663508","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63559 [ACK] Seq=249 Ack=376 Win=273 Len=0 SLE=375 SRE=376"
"654","299.663508","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63586 [ACK] Seq=466 Ack=1545 Win=307 Len=0 SLE=1544 SRE=1545"
"655","302.493938","10.100.102.210","157.240.195.56","TLSv1.2","333","Application Data"
"656","302.700235","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"657","302.887424","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"658","302.890212","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"659","303.005035","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"660","303.008613","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"661","303.010307","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"662","303.016609","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"663","303.045116","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"664","303.104477","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"665","303.106947","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"666","303.149823","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"667","303.160996","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"668","303.532577","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"669","303.575968","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"670","304.706260","10.100.102.210","157.240.195.56","TLSv1.2","269","Application Data"
"671","304.839245","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"672","304.863466","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"673","305.117625","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"674","305.127868","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"675","305.150287","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"676","305.153688","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"677","305.155663","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"678","305.163287","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"679","305.306071","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"680","305.309699","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"681","305.430114","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"682","305.443804","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"683","305.729605","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"684","305.731827","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"685","307.220813","10.100.102.210","157.240.195.56","TLSv1.2","253","Application Data"
"686","307.383668","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
"687","307.628055","157.240.195.56","10.100.102.210","TLSv1.2","152","Application Data"
"688","307.631156","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"689","307.706568","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"690","307.710746","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"691","307.714750","157.240.195.56","10.100.102.210","TLSv1.2","150","Application Data"
"692","307.720883","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"693","308.075709","157.240.195.56","10.100.102.210","TLSv1.2","149","Application Data"
"694","308.079023","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"695","308.385547","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"696","308.390040","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"697","308.488967","157.240.195.56","10.100.102.210","TLSv1.2","148","Application Data"
"698","308.501422","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"699","316.201700","10.100.102.210","35.186.224.25","TCP","55","[TCP Keep-Alive] 63540  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"700","316.216626","35.186.224.25","10.100.102.210","TCP","66","[TCP Keep-Alive ACK] 443  >  63540 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"701","321.194223","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=b03d8ea882cf82b6, PKN: 1, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, PING, PADDING, PING, PING, CRYPTO, CRYPTO, PING, PING, PADDING"
"702","321.194917","10.100.102.210","35.186.224.25","TLSv1.2","163","Application Data"
"703","321.195039","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"704","321.200478","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=249 Ack=485 Win=273 Len=0"
"705","321.200581","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=093d3a92a1b3bd29, PKN: 1, PADDING, PING, PADDING, PING, CRYPTO, PING, PING, PING, PADDING, CRYPTO, PING"
"706","321.200888","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=249 Ack=524 Win=273 Len=0"
"707","321.200888","35.186.224.25","10.100.102.210","TLSv1.2","93","Application Data"
"708","321.201469","10.100.102.210","35.186.224.25","TLSv1.2","348","Application Data"
"709","321.201561","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"710","321.201656","10.100.102.210","35.186.224.25","TLSv1.2","373","Application Data"
"711","321.211234","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=466 Ack=1839 Win=311 Len=0"
"712","321.211234","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=466 Ack=1878 Win=311 Len=0"
"713","321.211234","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=466 Ack=2197 Win=315 Len=0"
"714","321.211234","35.186.224.25","10.100.102.210","TLSv1.2","93","Application Data"
"715","321.211323","10.100.102.210","35.186.224.25","TCP","54","63586  >  443 [ACK] Seq=2197 Ack=505 Win=514 Len=0"
"716","321.226938","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=f03d8ea882cf82b6, PKN: 1, ACK, PADDING"
"717","321.230431","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=d4520e32133cfca0, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, PING"
"718","321.231175","10.100.102.210","35.186.224.25","TLSv1.2","156","Application Data"
"719","321.233339","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=c93d3a92a1b3bd29, PKN: 1, ACK, PADDING"
"720","321.241893","10.100.102.210","35.186.224.25","TCP","54","63559  >  443 [ACK] Seq=524 Ack=288 Win=511 Len=0"
"721","321.246361","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=505 Ack=2299 Win=315 Len=0"
"722","321.262018","10.100.102.210","35.186.224.25","QUIC","1292","Initial, DCID=c93d3a92a1b3bd29, PKN: 3, PADDING, PING, PADDING"
"723","321.262342","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=d4520e32133cfca0, PKN: 1, ACK, PADDING"
"724","321.263169","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"725","321.264565","10.100.102.210","35.186.224.25","QUIC","1292","Handshake, DCID=f03d8ea882cf82b6"
"726","321.264742","10.100.102.210","35.186.224.25","QUIC","203","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"727","321.269039","35.186.224.25","10.100.102.210","QUIC","1292","Initial, SCID=c93d3a92a1b3bd29, PKN: 2, ACK, PADDING"
"728","321.269039","35.186.224.25","10.100.102.210","TLSv1.2","139","Application Data"
"729","321.272109","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"730","321.272947","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"731","321.272947","35.186.224.25","10.100.102.210","QUIC","162","Protected Payload (KP0)"
"732","321.272947","35.186.224.25","10.100.102.210","TLSv1.2","138","Application Data"
"733","321.273636","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"734","321.273803","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"735","321.275633","10.100.102.210","35.186.224.25","QUIC","1094","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"736","321.277148","10.100.102.210","35.186.224.25","QUIC","1292","Handshake, DCID=c93d3a92a1b3bd29"
"737","321.277319","10.100.102.210","35.186.224.25","QUIC","199","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"738","321.278639","35.186.224.25","10.100.102.210","TLSv1.2","121","Application Data"
"739","321.278767","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"740","321.282202","10.100.102.210","35.186.224.25","QUIC","1292","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"741","321.282370","10.100.102.210","35.186.224.25","QUIC","82","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"742","321.283262","10.100.102.210","35.186.224.25","QUIC","378","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"743","321.289681","35.186.224.25","10.100.102.210","TCP","54","443  >  63559 [ACK] Seq=373 Ack=563 Win=273 Len=0"
"744","321.289681","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"745","321.290247","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"746","321.290247","35.186.224.25","10.100.102.210","QUIC","162","Protected Payload (KP0)"
"747","321.293844","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=656 Ack=2338 Win=315 Len=0"
"748","321.296902","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"749","321.296902","35.186.224.25","10.100.102.210","QUIC","65","Protected Payload (KP0)"
"750","321.296902","35.186.224.25","10.100.102.210","QUIC","64","Protected Payload (KP0)"
"751","321.302848","35.186.224.25","10.100.102.210","QUIC","1292","Protected Payload (KP0)"
"752","321.305849","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"753","321.306181","10.100.102.210","35.186.224.25","QUIC","73","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"754","321.307475","10.100.102.210","35.186.224.25","QUIC","1292","Protected Payload (KP0), DCID=d4520e32133cfca0"
"755","321.313060","35.186.224.25","10.100.102.210","TLSv1.2","139","Application Data"
"756","321.315493","10.100.102.210","35.186.224.25","TLSv1.2","93","Application Data"
"757","321.316584","10.100.102.210","35.186.224.25","QUIC","203","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"758","321.334437","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"759","321.334730","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"760","321.334730","35.186.224.25","10.100.102.210","QUIC","64","Protected Payload (KP0)"
"761","321.335100","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"762","321.335487","35.186.224.25","10.100.102.210","TCP","54","443  >  63586 [ACK] Seq=741 Ack=2377 Win=315 Len=0"
"763","321.365301","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"764","321.375893","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"765","321.375893","35.186.224.25","10.100.102.210","QUIC","403","Protected Payload (KP0)"
"766","321.376664","10.100.102.210","35.186.224.25","QUIC","79","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"767","321.376998","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=f03d8ea882cf82b6"
"768","321.379513","35.186.224.25","10.100.102.210","QUIC","64","Protected Payload (KP0)"
"769","321.379750","10.100.102.210","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"770","321.386302","35.186.224.25","10.100.102.210","QUIC","787","Protected Payload (KP0)"
"771","321.387158","10.100.102.210","35.186.224.25","QUIC","79","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"772","321.439352","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"773","321.439352","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"774","321.439672","35.186.224.25","10.100.102.210","QUIC","1266","Protected Payload (KP0)"
"775","321.440104","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"776","321.442172","35.186.224.25","10.100.102.210","QUIC","1288","Protected Payload (KP0)"
"777","321.442172","35.186.224.25","10.100.102.210","QUIC","824","Protected Payload (KP0)"
"778","321.442666","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"779","321.457526","35.186.224.25","10.100.102.210","QUIC","65","Protected Payload (KP0)"
"780","321.474117","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"781","321.571610","10.100.102.210","35.186.224.25","QUIC","387","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"782","321.578125","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"783","321.613018","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"784","321.652017","35.186.224.25","10.100.102.210","QUIC","332","Protected Payload (KP0)"
"785","321.652498","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"786","321.655420","10.100.102.210","35.186.224.25","QUIC","112","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"787","321.676376","35.186.224.25","10.100.102.210","QUIC","69","Protected Payload (KP0)"
"788","321.705420","10.100.102.210","35.186.224.25","QUIC","74","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"789","321.751909","35.186.224.25","10.100.102.210","QUIC","633","Protected Payload (KP0)"
"790","321.752441","10.100.102.210","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=c93d3a92a1b3bd29"
"791","321.786927","35.186.224.25","10.100.102.210","QUIC","66","Protected Payload (KP0)"
"792","329.503036","10.100.102.210","157.240.195.56","TLSv1.2","121","Application Data"
"793","331.117561","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"794","331.270277","157.240.195.56","10.100.102.210","TLSv1.2","125","Application Data"
"795","337.679378","10.100.102.210","157.240.195.56","TLSv1.2","121","Application Data"
"796","339.308366","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"797","343.354413","157.240.195.56","10.100.102.210","TLSv1.2","296","Application Data"
"798","343.581722","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"799","343.611718","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"800","343.814068","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"801","343.815567","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"802","345.376821","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"803","345.376821","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"804","345.376821","157.240.195.56","10.100.102.210","TLSv1.2","151","Application Data"
"805","345.378620","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"806","345.381371","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"807","345.381487","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"808","345.968740","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"809","346.578973","157.240.195.56","10.100.102.210","TLSv1.2","312","Application Data"
"810","346.923985","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"811","346.997322","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"812","347.202471","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"813","347.664456","157.240.195.56","10.100.102.210","TLSv1.2","228","Application Data"
"814","347.667707","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"815","347.708746","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=25899 Ack=25575 Win=1033 Len=1392 [TCP segment of a reassembled PDU]"
"816","347.708746","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=27291 Ack=25575 Win=1033 Len=1392 [TCP segment of a reassembled PDU]"
"817","347.708746","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=28683 Ack=25575 Win=1033 Len=1392 [TCP segment of a reassembled PDU]"
"818","347.708746","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=30075 Ack=25575 Win=1033 Len=1392 [TCP segment of a reassembled PDU]"
"819","347.708746","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=31467 Ack=25575 Win=1033 Len=1392 [TCP segment of a reassembled PDU]"
"820","347.708746","10.100.102.210","157.240.195.56","TLSv1.2","1195","Application Data"
"821","347.808660","10.100.102.210","157.240.195.56","TLSv1.3","571","Client Hello"
"822","347.912481","157.240.195.56","10.100.102.210","TLSv1.2","117","Application Data"
"823","347.912481","157.240.195.56","10.100.102.210","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"824","347.913072","10.100.102.210","157.240.195.56","TLSv1.3","118","Change Cipher Spec, Application Data"
"825","347.913357","10.100.102.210","157.240.195.56","TLSv1.3","152","Application Data"
"826","347.913940","10.100.102.210","157.240.195.56","TLSv1.3","539","Application Data"
"827","347.914096","10.100.102.210","157.240.195.56","TLSv1.3","877","Application Data"
"828","347.914208","10.100.102.210","157.240.195.56","TLSv1.3","177","Application Data"
"829","347.914247","10.100.102.210","157.240.195.56","TLSv1.3","877","Application Data"
"830","347.977371","157.240.195.56","10.100.102.210","TLSv1.3","225","Application Data"
"831","347.977371","157.240.195.56","10.100.102.210","TLSv1.3","128","Application Data"
"832","347.977371","157.240.195.56","10.100.102.210","TLSv1.3","85","Application Data"
"833","347.977858","10.100.102.210","157.240.195.56","TLSv1.3","85","Application Data"
"834","347.978208","157.240.195.56","10.100.102.210","TLSv1.3","102","Application Data"
"835","348.034896","157.240.195.56","10.100.102.210","TLSv1.3","541","Application Data"
"836","348.034896","157.240.195.56","10.100.102.210","TLSv1.3","257","Application Data"
"837","348.780637","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"838","349.602876","10.100.102.210","157.240.195.56","TLSv1.3","344","Client Hello"
"839","349.702751","157.240.195.56","10.100.102.210","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"840","349.702751","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"841","349.702751","157.240.195.56","10.100.102.210","TLSv1.3","443","Application Data"
"842","349.707973","10.100.102.210","157.240.195.56","TLSv1.3","118","Change Cipher Spec, Application Data"
"843","349.710744","10.100.102.210","157.240.195.56","TLSv1.3","134","Application Data"
"844","349.711726","10.100.102.210","157.240.195.56","TLSv1.3","283","Application Data"
"845","349.804939","157.240.195.56","10.100.102.210","TLSv1.3","225","Application Data"
"846","349.804939","157.240.195.56","10.100.102.210","TLSv1.3","128","Application Data"
"847","349.804939","157.240.195.56","10.100.102.210","TLSv1.3","85","Application Data"
"848","349.804939","157.240.195.56","10.100.102.210","TLSv1.3","89","Application Data"
"849","349.808974","10.100.102.210","157.240.195.56","TLSv1.3","85","Application Data"
"850","349.906861","157.240.195.56","10.100.102.210","TCP","1446","443  >  63726 [ACK] Seq=3485 Ack=695 Win=265 Len=1392 [TCP segment of a reassembled PDU]"
"851","349.906861","157.240.195.56","10.100.102.210","TLSv1.3","1446","Application Data"
"852","349.906861","157.240.195.56","10.100.102.210","TLSv1.3","1335","Application Data, Application Data"
"853","352.676410","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"854","353.859691","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"855","354.431406","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"856","355.641702","157.240.195.56","10.100.102.210","TLSv1.2","131","Application Data"
"857","357.228855","157.240.195.56","10.100.102.210","TLSv1.2","328","Application Data"
"858","357.392549","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"859","357.423092","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"860","357.588229","157.240.195.56","10.100.102.210","TLSv1.2","143","Application Data"
"861","358.250268","10.100.102.210","157.240.195.56","TLSv1.2","269","Application Data"
"862","358.457810","157.240.195.56","10.100.102.210","TLSv1.2","165","Application Data"
